trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,total_amount
4.00,-73.975196838378906,40.790088653564453,-73.946945190429688,40.835098266601562,17.76
4.04,-73.946037292480469,40.777198791503906,-73.986366271972656,40.740200042724609,19.8
3.10,-73.951507568359375,40.784950256347656,-73.990402221679688,40.775211334228516,15.3
4.40,-73.959403991699219,40.776676177978516,-74.007720947265625,40.751689910888672,19.3
1.59,-73.972763061523438,40.746490478515625,-73.970001220703125,40.763359069824219,14.76
1.89,-73.957466125488281,40.782581329345703,-73.975540161132813,40.762012481689453,15.96
1.32,-74.008377075195312,40.734889984130859,-74.008537292480469,40.720058441162109,11.16
1.94,-74.011009216308594,40.715984344482422,-74.0037841796875,40.705974578857422,12.96
1.41,-73.970687866210938,40.752021789550781,-73.989616394042969,40.748146057128906,19.8
2.43,-74.006942749023437,40.748874664306641,-74.013229370117188,40.713966369628906,10.8
4.66,-73.974533081054687,40.788410186767578,-73.942558288574219,40.839881896972656,17.3
1.60,-73.964653015136719,40.772998809814453,-73.977180480957031,40.755031585693359,15.8
1.30,-73.967674255371094,40.765945434570313,-73.971405029296875,40.750949859619141,10.3
1.81,-73.979537963867188,40.746749877929687,-74.001991271972656,40.740581512451172,12.96
1.90,-73.986701965332031,40.739925384521484,-73.97723388671875,40.762592315673828,19.3
1.23,-73.964370727539063,40.770118713378906,-73.978599548339844,40.762039184570313,11.5
2.15,-73.990768432617188,40.731380462646484,-73.9727783203125,40.757888793945313,15.36
1.80,-73.962753295898438,40.778038024902344,-73.970840454101563,40.755733489990234,16.87
1.90,-73.954742431640625,40.765842437744141,-73.978652954101563,40.761611938476563,17.16
2.73,-73.975547790527344,40.792881011962891,-73.996864318847656,40.763076782226563,14.76
2.50,-73.997184753417969,40.722400665283203,-73.987564086914063,40.752288818359375,16.8
1.17,-73.992431640625,40.730503082275391,-74.008132934570313,40.730537414550781,10.3
1.30,-74.007064819335937,40.7344970703125,-73.995765686035156,40.725330352783203,11.15
1.20,-73.953018188476563,40.767986297607422,-73.966888427734375,40.757652282714844,12.25
1.50,-73.983634948730469,40.739089965820313,-73.993804931640625,40.753253936767578,15.3
.83,-73.973312377929688,40.755298614501953,-73.967201232910156,40.76348876953125,11.76
1.72,-73.960853576660156,40.769699096679688,-73.981437683105469,40.761009216308594,13.3
2.79,-73.989158630371094,40.748489379882813,-73.972076416015625,40.781410217285156,15.3
3.50,-73.9837646484375,40.758056640625,-74.010795593261719,40.713184356689453,15.3
2.10,-74.016441345214844,40.714950561523438,-74.007110595703125,40.741668701171875,12.25
1.80,-74.005661010742188,40.717758178710937,-73.992469787597656,40.740154266357422,13.55
3.77,-73.94671630859375,40.772300720214844,-73.988197326660156,40.737739562988281,18.3
2.05,-73.961677551269531,40.768402099609375,-73.9888916015625,40.767608642578125,16.56
.60,-73.972412109375,40.756736755371094,-73.981170654296875,40.755535125732422,10.05
1.71,-74.00836181640625,40.736320495605469,-74.014259338378906,40.714069366455078,12.36
1.00,-73.981071472167969,40.753204345703125,-73.968406677246094,40.750957489013672,10.55
.80,-73.972801208496094,40.748989105224609,-73.982154846191406,40.746170043945313,10.3
3.60,-73.976303100585938,40.687145233154297,-73.955467224121094,40.714107513427734,14.3
.95,-73.996116638183594,40.763076782226563,-73.980331420898438,40.757053375244141,14.76
1.42,-73.982620239257813,40.761951446533203,-74.000648498535156,40.757820129394531,11.45
2.85,-73.975242614746094,40.752159118652344,-74.005447387695312,40.727321624755859,19.75
1.00,-73.961822509765625,40.76458740234375,-73.970771789550781,40.75115966796875,12.95
2.10,-73.946281433105469,40.772865295410156,-73.978134155273438,40.781406402587891,15.35
1.00,-73.9884033203125,40.7431640625,-73.991706848144531,40.731300354003906,10.56
1.46,-73.99517822265625,40.733959197998047,-73.982070922851562,40.745880126953125,11.3
1.70,-73.98126220703125,40.752861022949219,-74.005607604980469,40.750095367431641,12.8
4.00,-73.985015869140625,40.769157409667969,-74.009895324707031,40.721210479736328,19.8
1.90,-73.978164672851562,40.777969360351563,-73.971786499023438,40.759315490722656,17.15
2.60,-73.975242614746094,40.757968902587891,-73.99761962890625,40.729732513427734,16.3
2.07,-73.973121643066406,40.789924621582031,-73.982101440429688,40.765331268310547,15.3
1.20,-73.97412109375,40.743038177490234,-73.968208312988281,40.757114410400391,11.76
2.60,-73.952598571777344,40.77264404296875,-73.934799194335938,40.805248260498047,12.3
2.05,-73.963584899902344,40.765743255615234,-73.952400207519531,40.789722442626953,11.3
1.81,-73.978271484375,40.751319885253906,-73.958099365234375,40.76531982421875,15.36
1.62,-73.983489990234375,40.73822021484375,-73.96844482421875,40.758304595947266,16.56
2.23,-73.976966857910156,40.786739349365234,-73.952903747558594,40.767925262451172,12.8
1.42,-73.999824523925781,40.734573364257813,-74.005714416503906,40.750076293945312,11.16
.60,-73.969718933105469,40.761905670166016,-73.978553771972656,40.764713287353516,10.55
1.40,-73.973365783691406,40.743831634521484,-73.981956481933594,40.756423950195312,14.75
1.56,-73.963623046875,40.765861511230469,-73.978057861328125,40.750663757324219,14.8
1.30,-73.958160400390625,40.778690338134766,-73.969566345214844,40.764419555664063,10.3
1.64,-73.946731567382813,40.816410064697266,-73.963912963867188,40.808300018310547,11.44
2.03,-73.945701599121094,40.777950286865234,-73.966911315917969,40.758529663085937,14.76
1.52,-73.951850891113281,40.777099609375,-73.959236145019531,40.760063171386719,12.96
1.35,-73.993995666503906,40.751075744628906,-73.974494934082031,40.748775482177734,15.38
1.51,-73.97076416015625,40.761890411376953,-73.953575134277344,40.772693634033203,13.55
2.00,-73.981842041015625,40.778396606445313,-73.957572937011719,40.765071868896484,17.75
2.16,-74.008346557617188,40.714736938476563,-74.00811767578125,40.742656707763672,12.88
1.69,-73.997421264648437,40.724521636962891,-73.981643676757813,40.732769012451172,12.96
1.60,-73.991172790527344,40.750278472900391,-73.993125915527344,40.732448577880859,12.8
1.57,-73.972396850585938,40.765190124511719,-73.972793579101563,40.780490875244141,10.8
2.80,-73.971977233886719,40.749881744384766,-73.943374633789063,40.746734619140625,19.55
3.64,-73.952117919921875,40.769569396972656,-73.982444763183594,40.741893768310547,18.96
2.13,-74.003822326660156,40.743263244628906,-74.003578186035156,40.715568542480469,13.3
2.30,-73.952972412109375,40.778469085693359,-73.982444763183594,40.775997161865234,15.3
2.01,-73.97869873046875,40.724224090576172,-73.971992492675781,40.749828338623047,15.8
2.80,-74.004478454589844,40.747238159179688,-74.005805969238281,40.715042114257813,13.8
2.14,-73.956321716308594,40.779739379882812,-73.9747314453125,40.752590179443359,17.76
2.10,-74.001998901367188,40.728199005126953,-74.006629943847656,40.751544952392578,12.8
2.30,-73.998588562011719,40.734851837158203,-73.9747314453125,40.758365631103516,15.8
.88,-73.975166320800781,40.756000518798828,-73.983451843261719,40.763469696044922,11.16
2.01,-73.956123352050781,40.784568786621094,-73.971580505371094,40.759609222412109,14.8
3.90,-73.957649230957031,40.765556335449219,-73.944725036621094,40.808826446533203,19.3
2.10,-73.974739074707031,40.655208587646484,-73.956573486328125,40.666481018066406,14.12
1.50,-73.961830139160156,40.777103424072266,-73.967918395996094,40.759475708007812,11.8
1.60,-73.977043151855469,40.747013092041016,-73.997947692871094,40.741218566894531,12.3
1.85,-74.002891540527344,40.727996826171875,-74.011810302734375,40.707649230957031,19.8
1.40,-73.995368957519531,40.759799957275391,-73.975151062011719,40.758369445800781,11.8
1.91,-73.993553161621094,40.747138977050781,-74.007591247558594,40.723491668701172,14.69
3.70,-73.976799011230469,40.743629455566406,-73.992454528808594,40.713375091552734,18.95
2.32,-74.005348205566406,40.737007141113281,-73.9814453125,40.759040832519531,15.3
1.90,-73.954742431640625,40.783992767333984,-73.973312377929688,40.763832092285156,13.8
2.60,-73.953620910644531,40.785079956054687,-73.982246398925781,40.767688751220703,18.65
2.31,-73.979232788085938,40.766849517822266,-73.99072265625,40.739768981933594,13.8
2.10,-73.9991455078125,40.726295471191406,-73.981964111328125,40.746383666992188,13.56
1.70,-74.003257751464844,40.725189208984375,-73.993217468261719,40.739952087402344,13.55
1.85,-73.966743469238281,40.756980895996094,-73.983856201171875,40.733688354492188,13.3
2.15,-73.982978820800781,40.776798248291016,-73.962936401367188,40.804191589355469,10.3
2.29,-73.956626892089844,40.768138885498047,-73.983589172363281,40.755260467529297,16.8
2.38,-74.008949279785156,40.713958740234375,-73.989753723144531,40.742549896240234,17.16
2.52,-73.980926513671875,40.764350891113281,-73.963516235351563,40.777320861816406,14.3
1.22,-73.988288879394531,40.759513854980469,-73.974472045898438,40.761642456054688,11.16
1.30,-73.961593627929688,40.771213531494141,-73.980598449707031,40.770092010498047,10.8
1.30,-73.969268798828125,40.763259887695313,-73.983108520507812,40.762222290039063,12.35
1.78,-73.960472106933594,40.769748687744141,-73.979537963867188,40.75537109375,13.3
2.23,-73.975753784179688,40.751499176025391,-73.997978210449219,40.730239868164062,16.3
2.31,-73.975502014160156,40.789405822753906,-73.951637268066406,40.769363403320313,14.8
1.90,-73.958763122558594,40.777534484863281,-73.980552673339844,40.770095825195313,13.55
1.50,-73.994400024414063,40.751033782958984,-73.976837158203125,40.764377593994141,13.3
1.63,-73.981658935546875,40.743724822998047,-74.003349304199219,40.749065399169922,12.36
1.10,-73.988624572753906,40.731193542480469,-73.980140686035156,40.745689392089844,10.55
2.90,-73.994117736816406,40.751220703125,-73.988243103027344,40.724094390869141,18.3
2.47,-73.955635070800781,40.782859802246094,-73.98223876953125,40.768833160400391,16.56
1.40,-73.96075439453125,40.773246765136719,-73.963027954101563,40.758209228515625,10.9
1.10,-73.980903625488281,40.782684326171875,-73.980484008789063,40.770042419433594,14.15
1.42,-73.997932434082031,40.723861694335938,-74.007110595703125,40.707218170166016,17.3
3.19,-73.993156433105469,40.692768096923828,-74.007514953613281,40.726863861083984,19.89
2.49,-73.975364685058594,40.777145385742188,-73.970260620117187,40.752540588378906,18.3
1.50,-73.972297668457031,40.75634765625,-73.991134643554687,40.750011444091797,13.3
1.50,-73.960708618164062,40.769485473632812,-73.975860595703125,40.756938934326172,11.8
1.60,-73.984443664550781,40.745609283447266,-73.968215942382813,40.761398315429688,14.15
1.15,-73.989646911621094,40.757938385009766,-73.97479248046875,40.763511657714844,10.8
1.87,-73.978630065917969,40.741161346435547,-74.004859924316406,40.740921020507812,14.8
1.27,-73.981285095214844,40.748722076416016,-73.966751098632813,40.754112243652344,11.55
1.76,-73.973243713378906,40.744152069091797,-73.971824645996094,40.763534545898437,17.16
2.64,-73.993614196777344,40.767223358154297,-73.960540771484375,40.774803161621094,16.8
1.80,-73.955238342285156,40.764911651611328,-73.975746154785156,40.754528045654297,13.8
3.08,-73.967056274414063,40.691680908203125,-73.992996215820313,40.721458435058594,19.56
3.69,-73.992401123046875,40.748695373535156,-74.014877319335937,40.711254119873047,16.8
1.80,-74.016098022460937,40.706153869628906,-74.002418518066406,40.726299285888672,12.8
1.13,-74.000808715820313,40.747249603271484,-73.986587524414063,40.751461029052734,11.16
4.10,-73.992240905761719,40.71527099609375,-74.007110595703125,40.728263854980469,17.3
2.35,-73.98980712890625,40.733329772949219,-73.977989196777344,40.761409759521484,18.36
1.48,-73.968399047851563,40.786720275878906,-73.963226318359375,40.771694183349609,11.76
1.46,-73.986831665039062,40.754322052001953,-73.993751525878906,40.740207672119141,12.36
1.90,-73.953414916992188,40.767459869384766,-73.970718383789063,40.745861053466797,11.15
2.40,-73.989837646484375,40.772518157958984,-73.968856811523438,40.803485870361328,14.72
1.20,-73.962387084960938,40.763896942138672,-73.974136352539062,40.749717712402344,10.55
1.40,-73.988143920898438,40.723808288574219,-74.007041931152344,40.726661682128906,12.7
1.80,-73.994697570800781,40.750297546386719,-73.975173950195313,40.764270782470703,15.35
1.20,-73.984382629394531,40.764980316162109,-73.979415893554688,40.755294799804688,11.3
1.74,-73.988853454589844,40.748947143554687,-73.969398498535156,40.761089324951172,11.3
2.50,-73.978164672851562,40.783252716064453,-73.9693603515625,40.760234832763672,16.56
1.50,-73.954917907714844,40.783462524414063,-73.969093322753906,40.764106750488281,13.3
4.95,-73.982597351074219,40.727359771728516,-74.012260437011719,40.718929290771484,17.8
.99,-73.992355346679687,40.749465942382812,-73.986579895019531,40.739700317382813,11.76
1.29,-73.981109619140625,40.7298583984375,-73.999267578125,40.730831146240234,12.36
1.20,-74.007072448730469,40.718074798583984,-74.008476257324219,40.704353332519531,16.8
1.80,-73.952789306640625,40.791900634765625,-73.962409973144531,40.770397186279297,14.75
3.29,-73.973167419433594,40.74896240234375,-73.991928100585938,40.724903106689453,17.3
1.05,-73.990585327148438,40.756439208984375,-73.976127624511719,40.757076263427734,11.05
1.36,-73.970916748046875,40.758541107177734,-73.985847473144531,40.748081207275391,14.12
2.00,-73.991966247558594,40.764030456542969,-73.967666625976562,40.768817901611328,13.5
1.00,-73.988243103027344,40.754199981689453,-73.971641540527344,40.746547698974609,12.35
1.50,-73.968742370605469,40.767410278320313,-73.983474731445313,40.762031555175781,10.8
2.20,-73.984222412109375,40.769706726074219,-73.959190368652344,40.77166748046875,15.35
.98,-73.965797424316406,40.762569427490234,-73.976394653320313,40.754055023193359,12.3
1.50,-73.986892700195313,40.739559173583984,-73.997993469238281,40.753189086914063,12.95
3.22,-73.968719482421875,40.754573822021484,-74.002388000488281,40.723804473876953,18.3
.90,-74.001228332519531,40.746559143066406,-73.986968994140625,40.742530822753906,14.1
1.19,-73.970962524414063,40.750198364257813,-73.96099853515625,40.760799407958984,10.3
2.40,-73.993682861328125,40.750034332275391,-73.997650146484375,40.730075836181641,15.95
4.34,-73.972396850585938,40.746334075927734,-74.005027770996094,40.716358184814453,18.8
1.37,-73.988601684570313,40.736530303955078,-73.9791259765625,40.753120422363281,12.25
3.30,-73.944175720214844,40.788066864013672,-73.987014770507812,40.77569580078125,16.8
2.30,-73.958587646484375,40.768959045410156,-73.99090576171875,40.770828247070313,14.8
1.80,-73.981010437011719,40.742149353027344,-73.971542358398438,40.763225555419922,14.75
1.90,-73.986038208007813,40.722270965576172,-73.9866943359375,40.742652893066406,16.55
2.40,-74.003463745117188,40.748359680175781,-74.006416320800781,40.720386505126953,15.3
2.43,-73.992706298828125,40.730701446533203,-73.972450256347656,40.758861541748047,17.3
1.48,-73.974510192871094,40.790885925292969,-73.960990905761719,40.806934356689453,11.8
3.60,-73.988685607910156,40.724491119384766,-74.011764526367188,40.701869964599609,16.3
1.50,-73.961227416992188,40.774288177490234,-73.980079650878906,40.770824432373047,11.8
1.50,-73.984977722167969,40.741310119628906,-73.97113037109375,40.759075164794922,11.15
1.35,-73.991958618164063,40.744205474853516,-73.980514526367188,40.760852813720703,11.16
1.96,-73.9722900390625,40.794139862060547,-73.963752746582031,40.774429321289063,14.04
2.84,-73.971290588378906,40.787731170654297,-73.959640502929687,40.7601318359375,19.75
2.01,-73.978523254394531,40.7723388671875,-73.956657409667969,40.789070129394531,12.2
1.25,-73.989486694335938,40.720722198486328,-74.005813598632812,40.727210998535156,11.76
1.50,-73.985984802246094,40.740032196044922,-73.995658874511719,40.726711273193359,11.3
1.20,-73.995620727539062,40.762134552001953,-73.981727600097656,40.753841400146484,13.55
2.58,-73.998397827148438,40.760791778564453,-74.005271911621094,40.729118347167969,16.8
2.29,-73.979591369628906,40.781448364257813,-73.962959289550781,40.809223175048828,13.56
1.10,-73.982131958007813,40.731842041015625,-73.971710205078125,40.746097564697266,12.8
1.29,-73.960166931152344,40.773918151855469,-73.971916198730469,40.758979797363281,10.05
1.51,-73.953369140625,40.771728515625,-73.969841003417969,40.763278961181641,12.3
2.40,-73.963058471679688,40.774974822998047,-73.982383728027344,40.761791229248047,17.75
2.88,-74.005409240722656,40.744968414306641,-74.001251220703125,40.722770690917969,15.3
1.70,-73.995437622070312,40.744949340820313,-73.97430419921875,40.750114440917969,14.1
2.10,-73.995773315429688,40.743854522705078,-73.972763061523438,40.758434295654297,17.75
1.14,-73.964210510253906,40.770858764648438,-73.976089477539063,40.759979248046875,10.8
1.80,-74.003044128417969,40.739181518554688,-73.982566833496094,40.754013061523438,12.8
2.72,-73.9915771484375,40.748603820800781,-73.964492797851563,40.771492004394531,12.3
3.16,-73.9869384765625,40.7664794921875,-73.992271423339844,40.730659484863281,19.3
.90,-73.989234924316406,40.758026123046875,-74.000518798828125,40.758041381835937,11.3
2.60,-73.974174499511719,40.787223815917969,-73.977882385253906,40.757110595703125,16.3
1.76,-73.987419128417969,40.744411468505859,-73.977371215820313,40.764068603515625,11.3
2.16,-73.985076904296875,40.768760681152344,-73.991012573242188,40.745059967041016,17.8
2.72,-73.948402404785156,40.782184600830078,-73.979080200195313,40.761703491210938,18.3
1.20,-73.976226806640625,40.758502960205078,-73.965484619140625,40.771831512451172,10.8
2.00,-73.993965148925781,40.735298156738281,-73.980392456054688,40.76031494140625,14.75
3.46,-74.015678405761719,40.711467742919922,-74.002586364746094,40.756015777587891,16.56
1.30,-73.924766540527344,40.768875122070313,-73.939216613769531,40.752113342285156,10.3
1.10,-74.006683349609375,40.736320495605469,-74.005027770996094,40.725605010986328,11.6
1.20,-73.971855163574219,40.754444122314453,-73.981941223144531,40.764793395996094,11.75
2.00,-73.980934143066406,40.741779327392578,-73.964736938476562,40.766986846923828,14.3
1.27,-73.970489501953125,40.752185821533203,-73.987319946289062,40.748977661132813,12.8
.70,-73.969635009765625,40.753650665283203,-73.980522155761719,40.754161834716797,10.8
1.44,-73.962593078613281,40.767478942871094,-73.978553771972656,40.759830474853516,12.74
1.90,-73.981513977050781,40.77044677734375,-73.991729736328125,40.749835968017578,14.63
4.04,-73.978919982910156,40.740421295166016,-74.005867004394531,40.705905914306641,19.56
2.70,-73.944053649902344,40.780254364013672,-73.972015380859375,40.758502960205078,15.8
1.57,-74.006683349609375,40.70953369140625,-73.997413635253906,40.7174072265625,13.3
1.50,-73.981674194335937,40.732524871826172,-73.997749328613281,40.730064392089844,11.75
2.30,-73.975456237792969,40.752204895019531,-74.004493713378906,40.749610900878906,15.95
1.44,-73.986106872558594,40.730789184570313,-73.981201171875,40.746711730957031,11.16
3.60,-73.998298645019531,40.760967254638672,-74.01434326171875,40.714042663574219,18.96
2.10,-73.990074157714844,40.732837677001953,-73.991195678710938,40.755336761474609,15.95
2.89,-74.016357421875,40.714874267578125,-73.998863220214844,40.744777679443359,16.64
1.92,-73.963058471679688,40.772468566894531,-73.978164672851562,40.748958587646484,12.96
1.03,-73.991363525390625,40.749790191650391,-73.986907958984375,40.741176605224609,10.42
3.30,-73.967185974121094,40.793361663818359,-73.973716735839844,40.755355834960938,19.8
3.00,-73.982261657714844,40.774513244628906,-73.943435668945313,40.776828765869141,15.3
2.38,-73.951286315917969,40.770168304443359,-73.975067138671875,40.752101898193359,18.36
1.60,-73.952926635742188,40.783008575439453,-73.962188720703125,40.763801574707031,14.8
1.50,-73.990211486816406,40.740085601806641,-73.992477416992188,40.753658294677734,10.8
2.20,-73.995979309082031,40.732791900634766,-73.974105834960938,40.752738952636719,17.76
2.20,-73.979568481445313,40.74957275390625,-74.0009765625,40.75799560546875,13.8
1.80,-73.965614318847656,40.762863159179688,-73.977691650390625,40.742446899414062,15.55
2.54,-73.975669860839844,40.758209228515625,-73.951950073242188,40.790451049804688,13.8
2.40,-73.949974060058594,40.784469604492188,-73.975944519042969,40.761871337890625,18.96
2.40,-73.959465026855469,40.780261993408203,-73.986190795898437,40.757015228271484,18.8
1.92,-73.970787048339844,40.783500671386719,-73.969703674316406,40.763008117675781,14.76
1.06,-73.999046325683594,40.726360321044922,-73.996307373046875,40.737949371337891,10.56
1.99,-73.962677001953125,40.769851684570313,-73.980300903320313,40.745021820068359,14.76
1.96,-73.953041076660156,40.782970428466797,-73.97332763671875,40.763778686523438,14.76
1.20,-73.965316772460938,40.763225555419922,-73.962165832519531,40.776344299316406,10.3
1.57,-73.992759704589844,40.743869781494141,-73.978172302246094,40.763641357421875,13.56
1.40,-74.002937316894531,40.760280609130859,-73.996261596679687,40.746921539306641,14.16
2.48,-73.96685791015625,40.761486053466797,-73.97906494140625,40.783424377441406,14.3
1.72,-74.007408142089844,40.727092742919922,-73.990066528320312,40.746940612792969,14.75
1.80,-73.998275756835938,40.745510101318359,-73.9827880859375,40.769149780273437,15.95
.80,-73.993881225585937,40.761497497558594,-73.983543395996094,40.766281127929688,12.35
1.40,-74.007736206054687,40.732189178466797,-74.013618469238281,40.715110778808594,11.6
1.80,-73.993736267089844,40.745941162109375,-74.008331298828125,40.739383697509766,15.8
1.60,-73.979011535644531,40.782356262207031,-73.961669921875,40.771888732910156,14.15
1.98,-73.961540222167969,40.768653869628906,-73.982261657714844,40.756721496582031,13.56
1.90,-73.952285766601563,40.778217315673828,-73.973350524902344,40.763931274414063,16.56
1.60,-73.989006042480469,40.758415222167969,-73.969825744628906,40.759815216064453,12.8
1.45,-73.984626770019531,40.742973327636719,-73.970855712890625,40.758953094482422,11.16
1.40,-74.003257751464844,40.749065399169922,-73.987167358398438,40.760696411132813,12.42
4.55,-73.970542907714844,40.749103546142578,-74.005294799804688,40.706493377685547,15.8
1.70,-74.006317138671875,40.733726501464844,-74.013969421386719,40.713947296142578,11.76
2.65,-73.982681274414063,40.767127990722656,-74.001998901367188,40.734966278076172,14.3
2.94,-73.975883483886719,40.788951873779297,-73.980918884277344,40.759838104248047,18.8
3.61,-73.991401672363281,40.750038146972656,-74.013816833496094,40.714809417724609,19.56
1.80,-73.963424682617188,40.754711151123047,-73.94818115234375,40.774703979492188,14.8
1.67,-73.988182067871094,40.737953186035156,-73.982711791992188,40.756771087646484,11.3
1.98,-73.968315124511719,40.765037536621094,-73.990097045898437,40.751472473144531,12.3
1.50,-74.0081787109375,40.738983154296875,-73.991462707519531,40.754856109619141,11.15
1.07,-73.974906921386719,40.756031036376953,-73.960121154785156,40.758110046386719,10.56
1.60,-73.996139526367188,40.732532501220703,-73.984039306640625,40.746330261230469,15.96
2.00,-73.9578857421875,40.768634796142578,-73.980484008789063,40.753501892089844,13.57
2.25,-74.006462097167969,40.73291015625,-73.983009338378906,40.750858306884766,14.3
2.05,-73.995101928710938,40.725311279296875,-73.977462768554688,40.750900268554687,11.3
1.44,-73.958671569824219,40.775741577148438,-73.977783203125,40.786361694335938,12.09
1.14,-73.977806091308594,40.734161376953125,-73.979896545410156,40.742401123046875,11.76
.79,-73.978385925292969,40.745250701904297,-73.971031188964844,40.755306243896484,11.62
1.79,-73.99530029296875,40.759971618652344,-73.973777770996094,40.7618408203125,15.96
2.13,-73.969230651855469,40.798320770263672,-73.944488525390625,40.78369140625,14.8
.70,-73.965621948242188,40.752777099609375,-73.974784851074219,40.752761840820312,12.05
1.50,-73.987136840820313,40.765975952148438,-73.977088928222656,40.751728057861328,12.3
1.81,-73.967727661132813,40.762741088867188,-73.988510131835938,40.751220703125,16.3
1.71,-73.95330810546875,40.767471313476563,-73.971359252929688,40.756893157958984,17.76
1.30,-73.989982604980469,40.734722137451172,-73.993698120117187,40.748256683349609,10.3
1.51,-73.99066162109375,40.730396270751953,-74.006828308105469,40.713130950927734,14.8
.96,-73.973556518554688,40.755180358886719,-73.979072570800781,40.750400543212891,14.16
2.38,-73.974571228027344,40.756721496582031,-73.998039245605469,40.740779876708984,17.8
1.80,-73.975196838378906,40.782577514648438,-73.97515869140625,40.764148712158203,15.35
2.00,-74.005943298339844,40.748531341552734,-73.978370666503906,40.752182006835938,16.8
.70,-73.989212036132812,40.747528076171875,-73.99365234375,40.741531372070313,10.56
2.83,-73.986602783203125,40.776878356933594,-73.993247985839844,40.752578735351563,13.3
2.51,-74.007888793945313,40.740421295166016,-74.011077880859375,40.708320617675781,17.3
3.40,-73.990036010742188,40.74200439453125,-74.014007568359375,40.714260101318359,19.85
2.20,-73.986701965332031,40.745388031005859,-73.9888916015625,40.768768310546875,15.3
2.20,-73.985565185546875,40.758144378662109,-73.999717712402344,40.731182098388672,11.8
1.10,-73.984848022460938,40.758560180664063,-73.967742919921875,40.751781463623047,11.75
1.29,-73.99029541015625,40.756130218505859,-73.975379943847656,40.764255523681641,12.96
2.18,-73.953079223632812,40.767391204833984,-73.974235534667969,40.746551513671875,11.35
1.45,-73.979736328125,40.771011352539062,-73.970809936523438,40.759052276611328,12.42
3.48,-73.959175109863281,40.781173706054687,-73.972572326660156,40.743492126464844,16.3
1.30,-74.01483154296875,40.716785430908203,-74.000091552734375,40.723648071289063,12.35
3.30,-74.01593017578125,40.711162567138672,-73.995697021484375,40.748867034912109,17.15
1.20,-73.976234436035156,40.775936126708984,-73.966217041015625,40.764797210693359,11.3
3.20,-73.995040893554687,40.688838958740234,-74.00518798828125,40.719661712646484,17.75
1.69,-74.008232116699219,40.737903594970703,-74.013626098632812,40.715137481689453,10.55
.62,-73.973426818847656,40.752460479736328,-73.96746826171875,40.760295867919922,10.3
1.44,-73.982711791992188,40.736198425292969,-73.996536254882813,40.7237548828125,10.8
1.20,-73.982635498046875,40.745441436767578,-73.973831176757813,40.759941101074219,10.8
2.60,-73.972274780273438,40.791538238525391,-73.939369201660156,40.805263519287109,14.8
1.90,-73.9886474609375,40.778450012207031,-73.975067138671875,40.758808135986328,12.8
1.23,-73.962257385253906,40.770561218261719,-73.977157592773438,40.764339447021484,10.7
2.20,-73.962287902832031,40.770149230957031,-73.97998046875,40.789882659912109,11.8
1.74,-73.978515625,40.782920837402344,-73.974945068359375,40.765102386474609,14.8
1.80,-73.971481323242187,40.746284484863281,-73.977584838867187,40.764694213867188,17.6
1.54,-73.97174072265625,40.760768890380859,-73.989540100097656,40.771598815917969,13.56
1.40,-73.989952087402344,40.756710052490234,-73.971405029296875,40.751110076904297,13.55
1.34,-73.975639343261719,40.750209808349609,-73.976646423339844,40.764141082763672,12.8
.80,-73.988227844238281,40.737770080566406,-73.997871398925781,40.745075225830078,10.3
1.80,-73.981925964355469,40.778289794921875,-73.967674255371094,40.762798309326172,18.35
1.80,-74.007064819335937,40.734432220458984,-73.985702514648437,40.742103576660156,18.96
1.70,-73.956382751464844,40.767234802246094,-73.977882385253906,40.762901306152344,11.8
1.00,-74.012565612792969,40.70220947265625,-74.011581420898438,40.713695526123047,17.3
.92,-73.964271545410156,40.764751434326172,-73.970046997070312,40.757839202880859,10.3
1.30,-73.988861083984375,40.774272918701172,-73.976638793945313,40.765697479248047,15.95
2.80,-73.988189697265625,40.774703979492188,-73.954765319824219,40.787319183349609,16.55
4.94,-73.9783935546875,40.752311706542969,-74.004081726074219,40.707450866699219,18.3
2.80,-73.978523254394531,40.724628448486328,-74.004318237304688,40.707077026367188,11.9
1.84,-73.993934631347656,40.735866546630859,-73.982894897460938,40.756626129150391,12.96
1.60,-73.971992492675781,40.749561309814453,-73.95477294921875,40.765480041503906,12.3
1.86,-73.962608337402344,40.772571563720703,-73.978660583496094,40.750579833984375,14.76
1.58,-73.981643676757813,40.773529052734375,-73.958633422851563,40.764205932617188,12.36
2.43,-73.948249816894531,40.774398803710937,-73.972213745117188,40.754070281982422,16.62
.77,-73.992103576660156,40.749286651611328,-73.986724853515625,40.742462158203125,11.62
3.80,-73.989585876464844,40.767692565917969,-74.01007080078125,40.721218109130859,16.83
1.80,-73.991706848144531,40.749893188476562,-73.972854614257813,40.758792877197266,13.3
.90,-73.97662353515625,40.776596069335938,-73.98773193359375,40.770370483398438,11.15
1.73,-73.990921020507812,40.756538391113281,-73.986907958984375,40.742809295654297,15.8
1.74,-73.977828979492188,40.753261566162109,-73.962753295898438,40.774040222167969,11.8
1.80,-73.990715026855469,40.728595733642578,-73.981658935546875,40.7496337890625,12.3
1.87,-73.945030212402344,40.783180236816406,-73.936691284179688,40.804149627685547,12.8
.70,-73.990097045898437,40.756866455078125,-73.979881286621094,40.756240844726563,10.55
.70,-73.981025695800781,40.774497985839844,-73.982757568359375,40.766365051269531,11.15
